text,label
zindagi khatam karne ka mann kar raha hai,2
i am going to khatam karun,2
bestie i'm goated lol,0
deadass gonna suicide,2
bestie i'm mast tho,0
zindagi khatam karne ka mann kar raha hai,2
feeling tired and tired at the same time,1
just found a new banger song and feeling mast,0
deadass i super fumbled today,1
lowkey i am just tired,1
"tbh i feel like no way out, i should hurt myself",2
bestie i'm productive bhai,0
bahut depressed feel ho raha hai vibes,1
bestie i'm badhiya yaar,0
"ab nahi jhela jata, i want to disappear forever",2
deadass gonna kill myself,2
i want to hurt myself yaar,2
better to hurt myself than live like this,2
better to never wake up than live like this,2
feeling super fine because i met my friends,0
life is lit smh,0
fomo is making me tired,1
life is sorted cooked,0
bestie i'm mast ig,0
i am going to suicide,2
"bhai i'm worthless, i just wanna disappear forever",2
everything is goated yaar,0
feeling really sorted because i met my friends,0
feeling hella better because i slept well,0
feeling depressed and depressed at the same time,1
i'm literally hopeless ig,1
life is better bestie,0
everything is slaying vibes,0
bestie i'm sorted tho,0
why is everything so tired?,1
"honestly i feel like failure at everything, i should never wake up",2
feeling literally better because i hit a new pr,0
i'm literally exhausted literally,1
feeling really chill because i passed my exams,0
lowkey i am just udas,1
yar today was chill,0
zindagi khatam karne ka mann kar raha hai,2
better to jump off than live like this,2
i'm literally hopeless no cap,1
tension is making me numb,1
no cap i super fumbled today,1
better to hurt myself than live like this,2
listen today was better,0
listen i am just exhausted,1
basically today was slaying,0
"deadass i feel like broken, i should khatam karun",2
i'm literally burnt out yaar,1
i'm literally tired cooked,1
failure is making me udas,1
bestie i'm mast bestie,0
why is everything so sad?,1
life is vibing cooked,0
everything is slaying vibes,0
listen i am just tired,1
bestie i'm mast vibes,0
just met my friends and feeling sorted,0
"ab nahi jhela jata, i want to jump off",2
honestly i totally fumbled today,1
i am going to end it all,2
bhai i'm deadass burnt out,1
deadass gonna zahar kha lun,2
feeling deadass lit because i finished the project,0
bhai i'm deadass tired,1
feeling deadass badhiya because i secured the bag,0
i am going to kill myself,2
better to kill myself than live like this,2
ngl finally passed my exams,0
life is fine rn,0
everything is better literally,0
pressure is making me down bad,1
feeling really mast because i going to a party,0
feeling totally mast because i secured the bag,0
life is sorted fr,0
no cap i very fumbled today,1
i am going to die,2
zindagi khatam karne ka mann kar raha hai,2
feeling fumbled and fumbled at the same time,1
overthinking is making me cooked,1
"goodbye everyone, i am going to die",2
"basically i feel like failure at everything, i should quit life",2
life is slaying tho,0
better to never wake up than live like this,2
bahut cooked feel ho raha hai cooked,1
deadass gonna suicide,2
"ab nahi jhela jata, i want to jump off",2
feeling literally fine because i chilling with fam,0
feeling super crushing it because i passed my exams,0
i'm literally hopeless rn,1
everything is lit tho,0
ngl i am just depressed,1
listen i really fumbled today,1
just secured the bag and feeling mast,0
life is vibing bhai,0
yar today was mast,0
zindagi khatam karne ka mann kar raha hai,2
"ngl i feel like broken, i should quit life",2
zindagi khatam karne ka mann kar raha hai,2
feeling really better because i got a job,0
i feel numb lol,1
better to end it all than live like this,2
feeling exhausted and exhausted at the same time,1
overthinking is making me cooked,1
just found a new banger song and feeling fine,0
i am going to zahar kha lun,2
just passed my exams and feeling chill,0
ngl finally met my friends,0
i want to zahar kha lun lol,2
life is sorted vibes,0
deadass gonna never wake up,2
better to die than live like this,2
deadass today was fine,0
i am going to die,2
"goodbye everyone, i am going to jaan dena",2
i am going to end it all,2
"ab nahi jhela jata, i want to jump off",2
bhai i'm deadass overwhelmed,1
deadass gonna die,2
"bhai i'm broken, i just wanna never wake up",2
feeling cooked and cooked at the same time,1
why is everything so stressed?,1
i want to hurt myself rn,2
life is goated tho,0
deadass gonna die,2
bahut stressed feel ho raha hai bhai,1
i want to suicide smh,2
feeling depressed and depressed at the same time,1
i want to quit life fr,2
why is everything so numb?,1
bhai i'm deadass exhausted,1
"goodbye everyone, i am going to marna",2
feeling cooked and cooked at the same time,1
i am feeling mast today,0
i feel burnt out literally,1
everything is fine literally,0
why is everything so udas?,1
i feel down bad no cap,1
feeling burnt out and burnt out at the same time,1
"basically i feel like failure at everything, i should zahar kha lun",2
just going to a party and feeling badhiya,0
life is fine rn,0
feeling udas and udas at the same time,1
"ab nahi jhela jata, i want to never wake up",2
why is everything so depressed?,1
feeling hopeless and hopeless at the same time,1
zindagi khatam karne ka mann kar raha hai,2
honestly today was slaying,0
everything is slaying ig,0
"tbh i feel like a burden, i should die",2
zindagi khatam karne ka mann kar raha hai,2
"bhai i'm done with life, i just wanna khatam karun",2
deadass finally met my friends,0
zindagi khatam karne ka mann kar raha hai,2
anxiety is making me numb,1
burden is making me exhausted,1
"ab nahi jhela jata, i want to die",2
"ab nahi jhela jata, i want to jaan dena",2
"goodbye everyone, i am going to never wake up",2
"ab nahi jhela jata, i want to khatam karun",2
i'm literally numb fr,1
just chilling with fam and feeling lit,0
life is vibing smh,0
bahut cooked feel ho raha hai yaar,1
lowkey finally going to a party,0
bestie i'm crushing it bestie,0
life is lit no cap,0
just passed my exams and feeling fine,0
i am feeling fine today,0
i'm literally overwhelmed literally,1
life is slaying tho,0
i am feeling sorted today,0
"tbh i feel like finished, i should jaan dena",2
i am feeling crushing it today,0
"lowkey i feel like hopeless af, i should jump off",2
bhai i'm deadass burnt out,1
i want to hurt myself cooked,2
bhai i am just tired,1
i am going to khatam karun,2
bahut burnt out feel ho raha hai bhai,1
"ab nahi jhela jata, i want to quit life",2
deadass finally got a job,0
bahut cooked feel ho raha hai tho,1
feeling hella fine because i chilling with fam,0
i want to marna bestie,2
feeling down bad and down bad at the same time,1
bruh i am just tired,1
deadass gonna khatam karun,2
better to zahar kha lun than live like this,2
why is everything so stressed?,1
feeling very vibing because i going to a party,0
why is everything so finished?,1
no cap i am just burnt out,1
life is badhiya fr,0
"goodbye everyone, i am going to disappear forever",2
pressure is making me overwhelmed,1
"ab nahi jhela jata, i want to jaan dena",2
feeling so vibing because i found a new banger song,0
life is mast smh,0
deadass i am just down bad,1
feeling depressed and depressed at the same time,1
i feel down bad yaar,1
i'm literally cooked literally,1
life is chill rn,0
zindagi khatam karne ka mann kar raha hai,2
feeling numb and numb at the same time,1
i am feeling vibing today,0
"ab nahi jhela jata, i want to khatam karun",2
deadass gonna quit life,2
feeling deadass lit because i slept well,0
bahut lonely feel ho raha hai bhai,1
life is crushing it ig,0
i feel tired yaar,1
no cap finally secured the bag,0
tension is making me hopeless,1
everything is better bhai,0
life is better smh,0
why is everything so finished?,1
life is slaying fr,0
feeling depressed and depressed at the same time,1
bhai today was vibing,0
bahut cooked feel ho raha hai smh,1
just passed my exams and feeling productive,0
bestie i'm slaying bhai,0
deadass gonna disappear forever,2
i feel down bad cooked,1
honestly i am just stressed,1
feeling numb and numb at the same time,1
zindagi khatam karne ka mann kar raha hai,2
"bhai i'm no way out, i just wanna marna",2
no cap finally got a job,0
fomo is making me numb,1
better to khatam karun than live like this,2
deadass gonna jump off,2
feeling overwhelmed and overwhelmed at the same time,1
everything is slaying ig,0
deadass gonna jaan dena,2
"lowkey i feel like a burden, i should kill myself",2
fr today was badhiya,0
"bhai i'm hopeless af, i just wanna hurt myself",2
i am feeling chill today,0
"ab nahi jhela jata, i want to jaan dena",2
just secured the bag and feeling productive,0
i am feeling slaying today,0
"ab nahi jhela jata, i want to zahar kha lun",2
pressure is making me lonely,1
feeling hella vibing because i secured the bag,0
stress is making me numb,1
"bhai i'm a burden, i just wanna die",2
bestie i'm fine rn,0
yar i so fumbled today,1
i am going to zahar kha lun,2
life is mast bestie,0
fr today was fine,0
feeling hella chill because i finished the project,0
better to jaan dena than live like this,2
bhai i'm deadass down bad,1
"yar i feel like a burden, i should jump off",2
life is fine lol,0
i want to never wake up ig,2
i want to die lol,2
burden is making me finished,1
bahut exhausted feel ho raha hai lol,1
i am feeling crushing it today,0
life is vibing yaar,0
i am going to hurt myself,2
"goodbye everyone, i am going to end it all",2
feeling tired and tired at the same time,1
everything is mast lol,0
i am going to disappear forever,2
"goodbye everyone, i am going to end it all",2
i'm literally depressed bhai,1
everything is fine fr,0
i am going to jaan dena,2
no cap today was lit,0
"bhai i feel like worthless, i should suicide",2
bestie i'm productive vibes,0
stress is making me udas,1
zindagi khatam karne ka mann kar raha hai,2
feeling down bad and down bad at the same time,1
ngl i am just hopeless,1
honestly finally hit a new pr,0
i am feeling productive today,0
zindagi khatam karne ka mann kar raha hai,2
overthinking is making me burnt out,1
i want to zahar kha lun bhai,2
i am going to marna,2
listen i deadass fumbled today,1
bhai i'm deadass down bad,1
bestie i'm sorted no cap,0
burden is making me overwhelmed,1
fomo is making me tired,1
i am going to kill myself,2
lowkey finally hit a new pr,0
bhai i am just tired,1
better to end it all than live like this,2
"goodbye everyone, i am going to disappear forever",2
"goodbye everyone, i am going to end it all",2
honestly today was mast,0
fomo is making me tired,1
i am going to suicide,2
just found a new banger song and feeling badhiya,0
"goodbye everyone, i am going to never wake up",2
i am feeling better today,0
i'm literally depressed bhai,1
why is everything so down bad?,1
i'm literally down bad lol,1
i am feeling better today,0
everything is mast bestie,0
feeling depressed and depressed at the same time,1
deadass gonna hurt myself,2
everything is badhiya rn,0
i want to end it all smh,2
feeling kafi badhiya because i secured the bag,0
bhai i'm deadass tired,1
why is everything so down bad?,1
life is fine literally,0
i'm literally lonely bhai,1
deadass gonna never wake up,2
i'm literally exhausted no cap,1
zindagi khatam karne ka mann kar raha hai,2
yar i so fumbled today,1
just finished the project and feeling sorted,0
feeling down bad and down bad at the same time,1
zindagi khatam karne ka mann kar raha hai,2
everything is productive smh,0
no cap i am just hopeless,1
ngl today was productive,0
"goodbye everyone, i am going to end it all",2
i am feeling badhiya today,0
"honestly i feel like done with life, i should end it all",2
life is productive vibes,0
just chilling with fam and feeling goated,0
better to end it all than live like this,2
yar today was fine,0
why is everything so hopeless?,1
zindagi khatam karne ka mann kar raha hai,2
lowkey finally going to a party,0
i am feeling vibing today,0
everything is better vibes,0
lowkey today was fine,0
"bhai i'm broken, i just wanna khatam karun",2
i am feeling productive today,0
bhai i'm deadass overwhelmed,1
i'm literally finished smh,1
everything is goated smh,0
academic pressure is making me hopeless,1
deadass gonna jump off,2
ngl finally got a job,0
feeling udas and udas at the same time,1
feeling sad and sad at the same time,1
deadass finally got a job,0
listen finally met my friends,0
fr today was vibing,0
i am going to hurt myself,2
deadass i am just down bad,1
"bhai i'm finished, i just wanna jump off",2
just hit a new pr and feeling fine,0
i want to disappear forever tho,2
life is crushing it vibes,0
i am feeling lit today,0
tension is making me stressed,1
i am feeling slaying today,0
bahut cooked feel ho raha hai no cap,1
bestie i'm crushing it lol,0
pressure is making me stressed,1
bahut lonely feel ho raha hai lol,1
yar i very fumbled today,1
i feel hopeless no cap,1
everything is slaying fr,0
feeling kafi chill because i found a new banger song,0
bhai i'm deadass stressed,1
i'm literally lonely smh,1
just chilling with fam and feeling lit,0
no cap today was sorted,0
zindagi khatam karne ka mann kar raha hai,2
i am feeling sorted today,0
basically i am just finished,1
"goodbye everyone, i am going to hurt myself",2
just secured the bag and feeling lit,0
"ab nahi jhela jata, i want to zahar kha lun",2
everything is goated no cap,0
everything is fine tho,0
stress is making me lonely,1
everything is fine tho,0
i'm literally tired ig,1
bhai i'm deadass exhausted,1
deadass gonna hurt myself,2
just passed my exams and feeling vibing,0
better to jaan dena than live like this,2
"goodbye everyone, i am going to suicide",2
i am feeling better today,0
bruh today was vibing,0
life is mast tho,0
zindagi khatam karne ka mann kar raha hai,2
i want to end it all vibes,2
zindagi khatam karne ka mann kar raha hai,2
feeling very vibing because i met my friends,0
i am going to marna,2
i'm literally tired yaar,1
"ab nahi jhela jata, i want to jaan dena",2
bahut down bad feel ho raha hai fr,1
lowkey finally met my friends,0
"ab nahi jhela jata, i want to quit life",2
"bhai i'm no way out, i just wanna hurt myself",2
bahut finished feel ho raha hai ig,1
feeling numb and numb at the same time,1
"tbh i feel like worthless, i should hurt myself",2
just found a new banger song and feeling badhiya,0
zindagi khatam karne ka mann kar raha hai,2
bestie i'm badhiya bestie,0
"goodbye everyone, i am going to kill myself",2
bahut finished feel ho raha hai ig,1
just got a job and feeling vibing,0
bestie i'm fine no cap,0
ngl i am just cooked,1
better to jump off than live like this,2
i am feeling vibing today,0
just slept well and feeling vibing,0
feeling very vibing because i slept well,0
just chilling with fam and feeling goated,0
life is mast rn,0
i'm literally exhausted fr,1
i'm literally down bad bestie,1
"goodbye everyone, i am going to die",2
stress is making me numb,1
zindagi khatam karne ka mann kar raha hai,2
burden is making me fumbled,1
feeling stressed and stressed at the same time,1
failure is making me stressed,1
"goodbye everyone, i am going to end it all",2
why is everything so hopeless?,1
"ab nahi jhela jata, i want to marna",2
zindagi khatam karne ka mann kar raha hai,2
i'm literally overwhelmed lol,1
i'm literally cooked literally,1
i'm literally exhausted vibes,1
better to die than live like this,2
bestie i'm badhiya rn,0
"yar i feel like failure at everything, i should quit life",2
bhai finally passed my exams,0
"bruh i feel like finished, i should suicide",2
better to quit life than live like this,2
lowkey i am just lonely,1
better to die than live like this,2
"ab nahi jhela jata, i want to jaan dena",2
i am feeling fine today,0
feeling tired and tired at the same time,1
just passed my exams and feeling badhiya,0
why is everything so cooked?,1
feeling so fine because i finished the project,0
just hit a new pr and feeling slaying,0
bahut numb feel ho raha hai yaar,1
"lowkey i feel like broken, i should jaan dena",2
tension is making me stressed,1
bestie i'm chill bestie,0
better to never wake up than live like this,2
bhai i very fumbled today,1
"ab nahi jhela jata, i want to disappear forever",2
deadass i literally fumbled today,1
feeling sad and sad at the same time,1
deadass gonna end it all,2
honestly finally passed my exams,0
bestie i'm productive tho,0
bestie i'm goated ig,0
lowkey i am just finished,1
better to disappear forever than live like this,2
"bhai i'm no way out, i just wanna suicide",2
feeling depressed and depressed at the same time,1
just hit a new pr and feeling chill,0
life is lit vibes,0
bhai i'm deadass sad,1
bestie i'm fine bestie,0
deadass i totally fumbled today,1
"bhai i'm a burden, i just wanna hurt myself",2
zindagi khatam karne ka mann kar raha hai,2
honestly i am just overwhelmed,1
i want to jaan dena cooked,2
i feel udas no cap,1
life is slaying lol,0
everything is better cooked,0
everything is better cooked,0
life is productive literally,0
burden is making me down bad,1
fr i am just exhausted,1
zindagi khatam karne ka mann kar raha hai,2
deadass gonna hurt myself,2
bahut finished feel ho raha hai ig,1
bestie i'm productive bestie,0
"bhai i'm done with life, i just wanna die",2
academic pressure is making me numb,1
yar today was fine,0
just finished the project and feeling vibing,0
life is mast ig,0
honestly today was better,0
"tbh i feel like hopeless af, i should suicide",2
"ab nahi jhela jata, i want to kill myself",2
bhai today was badhiya,0
life is chill lol,0
"ab nahi jhela jata, i want to quit life",2
listen finally secured the bag,0
everything is vibing cooked,0
bestie i'm mast literally,0
basically finally met my friends,0
better to never wake up than live like this,2
no cap today was crushing it,0
i'm literally fumbled tho,1
listen i am just cooked,1
ngl i am just udas,1
bahut overwhelmed feel ho raha hai vibes,1
bahut lonely feel ho raha hai bhai,1
bestie i'm slaying bhai,0
i am going to zahar kha lun,2
stress is making me exhausted,1
bahut cooked feel ho raha hai vibes,1
feeling really slaying because i slept well,0
listen finally hit a new pr,0
basically today was productive,0
"goodbye everyone, i am going to khatam karun",2
deadass gonna quit life,2
feeling exhausted and exhausted at the same time,1
i am going to zahar kha lun,2
bhai finally going to a party,0
bestie i'm slaying lol,0
"bhai i'm hopeless af, i just wanna jaan dena",2
better to marna than live like this,2
i want to die tho,2
feeling really chill because i found a new banger song,0
i want to hurt myself fr,2
"goodbye everyone, i am going to zahar kha lun",2
feeling super lit because i passed my exams,0
i feel fumbled literally,1
everything is sorted tho,0
"ab nahi jhela jata, i want to disappear forever",2
"ab nahi jhela jata, i want to marna",2
bahut hopeless feel ho raha hai rn,1
bahut udas feel ho raha hai cooked,1
bhai i'm deadass numb,1
honestly i really fumbled today,1
honestly finally going to a party,0
why is everything so sad?,1
just met my friends and feeling crushing it,0
honestly finally passed my exams,0
i am going to hurt myself,2
i'm literally stressed yaar,1
bhai i'm deadass sad,1
feeling literally lit because i hit a new pr,0
i'm literally stressed smh,1
"ab nahi jhela jata, i want to hurt myself",2
bahut depressed feel ho raha hai rn,1
i'm literally exhausted bestie,1
i am feeling vibing today,0
honestly today was vibing,0
zindagi khatam karne ka mann kar raha hai,2
everything is lit literally,0
better to kill myself than live like this,2
"goodbye everyone, i am going to suicide",2
i am feeling badhiya today,0
everything is crushing it yaar,0
deadass i am just fumbled,1
why is everything so depressed?,1
lowkey i am just numb,1
everything is badhiya rn,0
why is everything so stressed?,1
deadass gonna jump off,2
bahut cooked feel ho raha hai tho,1
fr i so fumbled today,1
i feel stressed cooked,1
deadass gonna kill myself,2
bahut exhausted feel ho raha hai no cap,1
everything is sorted rn,0
"basically i feel like done with life, i should kill myself",2
feeling kafi fine because i got a job,0
i am feeling fine today,0
everything is productive no cap,0
i feel tired bestie,1
"bhai i'm worthless, i just wanna hurt myself",2
zindagi khatam karne ka mann kar raha hai,2
deadass finally passed my exams,0
bahut finished feel ho raha hai bestie,1
"ab nahi jhela jata, i want to die",2
honestly i am just depressed,1
life is lit rn,0
pressure is making me hopeless,1
"basically i feel like broken, i should hurt myself",2
i am feeling slaying today,0
bestie i'm better vibes,0
bhai i'm deadass sad,1
i want to never wake up bhai,2
everything is better bestie,0
zindagi khatam karne ka mann kar raha hai,2
why is everything so hopeless?,1
everything is goated ig,0
"bhai i'm done with life, i just wanna die",2
i am going to quit life,2
"bhai i'm finished, i just wanna zahar kha lun",2
i feel down bad fr,1
i feel burnt out literally,1
i want to hurt myself yaar,2
honestly finally finished the project,0
zindagi khatam karne ka mann kar raha hai,2
just got a job and feeling goated,0
i am going to marna,2
zindagi khatam karne ka mann kar raha hai,2
bestie i'm badhiya cooked,0
bhai i'm deadass numb,1
deadass gonna khatam karun,2
zindagi khatam karne ka mann kar raha hai,2
bhai today was sorted,0
bahut down bad feel ho raha hai smh,1
breakup is making me udas,1
"bhai i'm worthless, i just wanna marna",2
feeling hopeless and hopeless at the same time,1
pressure is making me udas,1
deadass gonna end it all,2
listen i am just burnt out,1
yar today was crushing it,0
life is sorted rn,0
lowkey i am just down bad,1
everything is slaying tho,0
bhai finally got a job,0
fr i really fumbled today,1
life is badhiya bestie,0
bhai i'm deadass numb,1
tbh i hella fumbled today,1
i'm literally sad vibes,1
feeling super vibing because i hit a new pr,0
feeling depressed and depressed at the same time,1
deadass gonna never wake up,2
bhai i'm deadass udas,1
better to jump off than live like this,2
bhai i'm deadass udas,1
"bhai i'm failure at everything, i just wanna khatam karun",2
i am going to hurt myself,2
just found a new banger song and feeling crushing it,0
why is everything so depressed?,1
deadass gonna zahar kha lun,2
everything is vibing vibes,0
everything is lit bestie,0
"bhai i'm broken, i just wanna jaan dena",2
i am feeling sorted today,0
better to end it all than live like this,2
"ab nahi jhela jata, i want to disappear forever",2
deadass gonna quit life,2
deadass i so fumbled today,1
"bhai i'm finished, i just wanna end it all",2
i am feeling lit today,0
better to hurt myself than live like this,2
basically today was badhiya,0
everything is fine cooked,0
just going to a party and feeling sorted,0
better to suicide than live like this,2
just found a new banger song and feeling sorted,0
"goodbye everyone, i am going to hurt myself",2
i want to zahar kha lun bhai,2
everything is goated rn,0
"bhai i'm hopeless af, i just wanna die",2
feeling literally crushing it because i got a job,0
everything is badhiya no cap,0
i feel burnt out literally,1
bestie i'm goated vibes,0
life is sorted yaar,0
feeling kafi badhiya because i hit a new pr,0
why is everything so stressed?,1
"ab nahi jhela jata, i want to never wake up",2
basically finally slept well,0
why is everything so tired?,1
i am feeling lit today,0
zindagi khatam karne ka mann kar raha hai,2
"deadass i feel like broken, i should kill myself",2
deadass gonna never wake up,2
zindagi khatam karne ka mann kar raha hai,2
everything is crushing it fr,0
bestie i'm crushing it ig,0
"ab nahi jhela jata, i want to khatam karun",2
fr today was productive,0
feeling very mast because i chilling with fam,0
lowkey i am just burnt out,1
zindagi khatam karne ka mann kar raha hai,2
failure is making me sad,1
zindagi khatam karne ka mann kar raha hai,2
"bhai i'm hopeless af, i just wanna jaan dena",2
tbh today was badhiya,0
bruh i am just finished,1
i am feeling better today,0
zindagi khatam karne ka mann kar raha hai,2
i want to kill myself tho,2
anxiety is making me overwhelmed,1
life is slaying rn,0
"listen i feel like finished, i should suicide",2
burden is making me burnt out,1
basically today was goated,0
"deadass i feel like done with life, i should hurt myself",2
everything is lit literally,0
everything is badhiya literally,0
why is everything so fumbled?,1
why is everything so stressed?,1
bahut hopeless feel ho raha hai cooked,1
i want to khatam karun bhai,2
why is everything so stressed?,1
bahut hopeless feel ho raha hai no cap,1
fr today was badhiya,0
i am feeling badhiya today,0
feeling deadass sorted because i found a new banger song,0
life is sorted fr,0
everything is vibing yaar,0
bestie i'm chill bhai,0
bahut lonely feel ho raha hai no cap,1
i want to quit life smh,2
i feel hopeless bhai,1
better to disappear forever than live like this,2
stress is making me fumbled,1
anxiety is making me down bad,1
basically today was lit,0
bhai i'm deadass tired,1
deadass gonna end it all,2
i want to disappear forever rn,2
basically i am just stressed,1
academic pressure is making me finished,1
"listen i feel like worthless, i should suicide",2
"ab nahi jhela jata, i want to disappear forever",2
i want to jump off tho,2
lowkey i am just exhausted,1
bhai today was badhiya,0
bahut finished feel ho raha hai vibes,1
bahut sad feel ho raha hai fr,1
basically i am just stressed,1
everything is chill cooked,0
honestly i super fumbled today,1
i am going to disappear forever,2
bhai i'm deadass cooked,1
i am feeling mast today,0
honestly i totally fumbled today,1
feeling udas and udas at the same time,1
just finished the project and feeling sorted,0
bhai i'm deadass exhausted,1
i'm literally hopeless vibes,1
life is lit literally,0
everything is chill no cap,0
feeling hopeless and hopeless at the same time,1
feeling super sorted because i got a job,0
ngl today was chill,0
better to never wake up than live like this,2
just secured the bag and feeling sorted,0
honestly today was better,0
better to marna than live like this,2
feeling udas and udas at the same time,1
basically today was badhiya,0
just finished the project and feeling fine,0
just going to a party and feeling fine,0
basically i super fumbled today,1
fr i am just fumbled,1
"ab nahi jhela jata, i want to jump off",2
bestie i'm sorted bhai,0
bhai i'm deadass stressed,1
why is everything so lonely?,1
bahut hopeless feel ho raha hai tho,1
anxiety is making me lonely,1
i am going to zahar kha lun,2
i am going to marna,2
"ab nahi jhela jata, i want to suicide",2
bhai i'm deadass lonely,1
deadass i totally fumbled today,1
i'm literally cooked smh,1
i'm literally hopeless ig,1
zindagi khatam karne ka mann kar raha hai,2
yar finally slept well,0
tbh today was slaying,0
i feel tired bhai,1
tbh today was fine,0
"ab nahi jhela jata, i want to suicide",2
"bhai i'm broken, i just wanna end it all",2
lowkey i literally fumbled today,1
"bruh i feel like no way out, i should hurt myself",2
no cap finally found a new banger song,0
i feel exhausted smh,1
life is better tho,0
tension is making me fumbled,1
tbh finally going to a party,0
honestly i am just down bad,1
bestie i'm goated rn,0
i want to jump off vibes,2
just secured the bag and feeling chill,0
bahut stressed feel ho raha hai no cap,1
everything is mast bestie,0
everything is sorted no cap,0
"ab nahi jhela jata, i want to never wake up",2
zindagi khatam karne ka mann kar raha hai,2
bhai i'm deadass burnt out,1
why is everything so cooked?,1
bahut finished feel ho raha hai smh,1
why is everything so hopeless?,1
ngl i am just tired,1
i am going to jaan dena,2
stress is making me lonely,1
"bhai i'm no way out, i just wanna zahar kha lun",2
ngl finally slept well,0
bestie i'm chill bestie,0
i'm literally sad ig,1
life is vibing bestie,0
burden is making me overwhelmed,1
basically i am just cooked,1
honestly i deadass fumbled today,1
i feel udas fr,1
feeling sad and sad at the same time,1
no cap i am just sad,1
"basically i feel like done with life, i should disappear forever",2
bahut finished feel ho raha hai ig,1
deadass finally secured the bag,0
just got a job and feeling crushing it,0
"ab nahi jhela jata, i want to kill myself",2
"bhai i'm hopeless af, i just wanna marna",2
life is better smh,0
"bhai i'm failure at everything, i just wanna never wake up",2
feeling depressed and depressed at the same time,1
"ab nahi jhela jata, i want to suicide",2
feeling very better because i secured the bag,0
just chilling with fam and feeling fine,0
i feel lonely yaar,1
feeling lonely and lonely at the same time,1
i am going to die,2
"bhai i'm failure at everything, i just wanna die",2
bahut sad feel ho raha hai literally,1
tbh i kafi fumbled today,1
deadass gonna suicide,2
i feel overwhelmed yaar,1
i want to marna literally,2
no cap i literally fumbled today,1
"bhai i'm finished, i just wanna never wake up",2
i want to hurt myself literally,2
bhai today was chill,0
bruh i so fumbled today,1
life is chill no cap,0
"ab nahi jhela jata, i want to kill myself",2
why is everything so fumbled?,1
bahut numb feel ho raha hai ig,1
just secured the bag and feeling crushing it,0
deadass gonna zahar kha lun,2
listen finally hit a new pr,0
i am feeling goated today,0
listen i am just tired,1
life is sorted tho,0
i feel numb fr,1
better to disappear forever than live like this,2
basically today was lit,0
basically i am just lonely,1
feeling hella better because i chilling with fam,0
bhai i'm deadass stressed,1
ngl i am just stressed,1
bahut overwhelmed feel ho raha hai smh,1
"goodbye everyone, i am going to marna",2
i am going to jaan dena,2
i want to marna yaar,2
i am feeling goated today,0
bahut depressed feel ho raha hai literally,1
"ab nahi jhela jata, i want to die",2
basically i am just cooked,1
just slept well and feeling badhiya,0
feeling depressed and depressed at the same time,1
why is everything so finished?,1
burden is making me numb,1
deadass gonna never wake up,2
no cap finally hit a new pr,0
pressure is making me cooked,1
i'm literally stressed lol,1
feeling very lit because i slept well,0
bahut burnt out feel ho raha hai vibes,1
ngl i am just finished,1
just found a new banger song and feeling chill,0
feeling really crushing it because i slept well,0
i feel burnt out rn,1
yar finally found a new banger song,0
bhai i'm deadass overwhelmed,1
zindagi khatam karne ka mann kar raha hai,2
just chilling with fam and feeling badhiya,0
"bhai i'm a burden, i just wanna disappear forever",2
why is everything so hopeless?,1
better to kill myself than live like this,2
bhai i am just hopeless,1
bhai i'm deadass depressed,1
bruh i am just tired,1
everything is sorted literally,0
better to khatam karun than live like this,2
feeling very crushing it because i got a job,0
just passed my exams and feeling slaying,0
bestie i'm badhiya bestie,0
feeling so sorted because i finished the project,0
i feel hopeless vibes,1
feeling hella goated because i going to a party,0
bruh today was slaying,0
just slept well and feeling sorted,0
deadass gonna hurt myself,2
feeling really productive because i slept well,0
i feel finished literally,1
why is everything so sad?,1
burden is making me numb,1
feeling totally productive because i got a job,0
bhai i'm deadass finished,1
burden is making me numb,1
"ab nahi jhela jata, i want to suicide",2
bestie i'm fine tho,0
i want to jaan dena no cap,2
life is goated cooked,0
zindagi khatam karne ka mann kar raha hai,2
everything is crushing it tho,0
life is vibing lol,0
bahut tired feel ho raha hai bestie,1
just chilling with fam and feeling slaying,0
i feel finished vibes,1
"fr i feel like finished, i should kill myself",2
i feel numb yaar,1
"ab nahi jhela jata, i want to suicide",2
i am feeling sorted today,0
just going to a party and feeling goated,0
life is mast ig,0
"bhai i'm done with life, i just wanna suicide",2
feeling really badhiya because i going to a party,0
everything is chill bestie,0
i am going to hurt myself,2
tbh i am just exhausted,1
honestly today was fine,0
life is lit yaar,0
just finished the project and feeling vibing,0
i'm literally overwhelmed bestie,1
why is everything so sad?,1
bhai finally passed my exams,0
just chilling with fam and feeling mast,0
i'm literally stressed no cap,1
everything is mast bestie,0
bahut hopeless feel ho raha hai ig,1
life is crushing it fr,0
everything is sorted smh,0
feeling very badhiya because i chilling with fam,0
"goodbye everyone, i am going to hurt myself",2
i am going to never wake up,2
life is productive fr,0
feeling very crushing it because i finished the project,0
"bhai i'm worthless, i just wanna never wake up",2
i am going to khatam karun,2
"goodbye everyone, i am going to jaan dena",2
tension is making me down bad,1
just chilling with fam and feeling mast,0
bestie i'm better vibes,0
everything is goated rn,0
i want to marna fr,2
"ab nahi jhela jata, i want to jump off",2
i want to jaan dena yaar,2
life is sorted no cap,0
deadass today was vibing,0
fr i am just lonely,1
bestie i'm lit vibes,0
"ab nahi jhela jata, i want to marna",2
"bhai i feel like finished, i should kill myself",2
"yar i feel like broken, i should quit life",2
feeling hella chill because i found a new banger song,0
